title,address,access,age,floor,fee,management_fee,deposit,gratuity,madori,menseki
神楽坂南町ハウス,東京都新宿区南町,"
都営大江戸線/牛込神楽坂駅 歩4分
ＪＲ中央線/飯田橋駅 歩10分
東京メトロ東西線/神楽坂駅 歩10分
","
築12年
地下1地上6階建
","
											1階",19.9万円,10000円,19.9万円,29.85万円,1LDK,47.55m2
神楽坂南町ハウス,東京都新宿区南町,"
都営大江戸線/牛込神楽坂駅 歩4分
ＪＲ中央線/飯田橋駅 歩10分
東京メトロ東西線/神楽坂駅 歩10分
","
築12年
地下1地上6階建
","
											1階",25.5万円,15000円,25.5万円,25.5万円,2LDK,70.85m2
神楽坂南町ハウス,東京都新宿区南町,"
都営大江戸線/牛込神楽坂駅 歩4分
ＪＲ中央線/飯田橋駅 歩10分
東京メトロ東西線/神楽坂駅 歩10分
","
築12年
地下1地上6階建
","
											2階",25.8万円,12000円,25.8万円,38.7万円,2LDK,62.6m2
神楽坂南町ハウス,東京都新宿区南町,"
都営大江戸線/牛込神楽坂駅 歩4分
ＪＲ中央線/飯田橋駅 歩10分
東京メトロ東西線/神楽坂駅 歩10分
","
築12年
地下1地上6階建
","
											B1-1階",25.7万円,15000円,25.7万円,38.55万円,2LDK,70.85m2
ザ・パークハウス新宿タワー,東京都新宿区北新宿２,"
東京メトロ丸ノ内線/西新宿駅 歩6分
都営大江戸線/中野坂上駅 歩7分
ＪＲ山手線/新宿駅 歩15分
","
築11年
地下1地上20階建
","
											5階",25万円,10000円,25万円,25万円,2LDK,59.29m2
ザ・パークハウス新宿タワー,東京都新宿区北新宿２,"
東京メトロ丸ノ内線/西新宿駅 歩6分
都営大江戸線/中野坂上駅 歩7分
ＪＲ山手線/新宿駅 歩15分
","
築11年
地下1地上20階建
","
											3階",29万円,10000円,29万円,29万円,2LDK,67.34m2
ザ・パークハウス新宿タワー,東京都新宿区北新宿２,"
東京メトロ丸ノ内線/西新宿駅 歩6分
都営大江戸線/中野坂上駅 歩7分
ＪＲ山手線/新宿駅 歩15分
","
築11年
地下1地上20階建
","
											12階",35.8万円,-,35.8万円,35.8万円,3LDK,72.12m2
ＪＲ中央線 千駄ケ谷駅 10階建 築3年,東京都新宿区大京町,"
ＪＲ中央線/千駄ケ谷駅 歩4分
都営大江戸線/国立競技場駅 歩3分
東京メトロ副都心線/北参道駅 歩16分
","
築3年
10階建
","
											4階",13万円,10000円,13万円,-,1K,26.14m2
ＪＲ中央線 千駄ケ谷駅 10階建 築3年,東京都新宿区大京町,"
ＪＲ中央線/千駄ケ谷駅 歩4分
都営大江戸線/国立競技場駅 歩3分
東京メトロ副都心線/北参道駅 歩16分
","
築3年
10階建
","
											6階",13.2万円,10000円,13.2万円,-,1K,26.14m2
ＪＲ中央線 千駄ケ谷駅 10階建 築3年,東京都新宿区大京町,"
ＪＲ中央線/千駄ケ谷駅 歩4分
都営大江戸線/国立競技場駅 歩3分
東京メトロ副都心線/北参道駅 歩16分
","
築3年
10階建
","
											4階",13.9万円,10000円,13.9万円,13.9万円,1K,26.64m2
ＪＲ中央線 千駄ケ谷駅 10階建 築3年,東京都新宿区大京町,"
ＪＲ中央線/千駄ケ谷駅 歩4分
都営大江戸線/国立競技場駅 歩3分
東京メトロ副都心線/北参道駅 歩16分
","
築3年
10階建
","
											5階",16.8万円,10000円,16.8万円,-,1DK,31.14m2
ＪＲ中央線 千駄ケ谷駅 10階建 築3年,東京都新宿区大京町,"
ＪＲ中央線/千駄ケ谷駅 歩4分
都営大江戸線/国立競技場駅 歩3分
東京メトロ副都心線/北参道駅 歩16分
","
築3年
10階建
","
											7階",17万円,10000円,17万円,-,1DK,31.14m2
ＪＲ中央線 千駄ケ谷駅 10階建 築3年,東京都新宿区大京町,"
ＪＲ中央線/千駄ケ谷駅 歩4分
都営大江戸線/国立競技場駅 歩3分
東京メトロ副都心線/北参道駅 歩16分
","
築3年
10階建
","
											6階",22.2万円,15000円,22.2万円,22.2万円,1LDK,41.36m2
ＪＲ中央線 千駄ケ谷駅 10階建 築3年,東京都新宿区大京町,"
ＪＲ中央線/千駄ケ谷駅 歩4分
都営大江戸線/国立競技場駅 歩3分
東京メトロ副都心線/北参道駅 歩16分
","
築3年
10階建
","
											3階",27万円,15000円,27万円,27万円,1LDK,50.97m2
ＪＲ中央線 千駄ケ谷駅 10階建 築3年,東京都新宿区大京町,"
ＪＲ中央線/千駄ケ谷駅 歩4分
都営大江戸線/国立競技場駅 歩3分
東京メトロ副都心線/北参道駅 歩16分
","
築3年
10階建
","
											4階",27.2万円,15000円,27.2万円,27.2万円,1LDK,50.97m2
ＪＲ中央線 千駄ケ谷駅 10階建 築3年,東京都新宿区大京町,"
ＪＲ中央線/千駄ケ谷駅 歩4分
都営大江戸線/国立競技場駅 歩3分
東京メトロ副都心線/北参道駅 歩16分
","
築3年
10階建
","
											8階",29.9万円,15000円,29.9万円,29.9万円,2LDK,52.92m2
NOAH,東京都新宿区早稲田鶴巻町,"
東京メトロ東西線/早稲田駅 歩4分
都営大江戸線/牛込柳町駅 歩14分
東京メトロ有楽町線/江戸川橋駅 歩12分
","
築4年
3階建
","
											2階",10.9万円,6000円,-,10.9万円,1LDK,29.69m2
プライムアーバン西新宿I,東京都新宿区北新宿１,"
東京メトロ丸ノ内線/西新宿駅 歩5分
都営大江戸線/新宿西口駅 歩9分
西武新宿線/西武新宿駅 歩9分
","
築16年
13階建
","
											5階",9.1万円,6000円,9.1万円,-,1K,23.66m2
プライムアーバン西新宿I,東京都新宿区北新宿１,"
東京メトロ丸ノ内線/西新宿駅 歩5分
都営大江戸線/新宿西口駅 歩9分
西武新宿線/西武新宿駅 歩9分
","
築16年
13階建
","
											10階",9.3万円,6000円,9.3万円,-,1K,23.66m2
プライムアーバン西新宿I,東京都新宿区北新宿１,"
東京メトロ丸ノ内線/西新宿駅 歩5分
都営大江戸線/新宿西口駅 歩9分
西武新宿線/西武新宿駅 歩9分
","
築16年
13階建
","
											3階",9.8万円,6000円,9.8万円,9.8万円,1K,22.95m2
プライムアーバン西新宿I,東京都新宿区北新宿１,"
東京メトロ丸ノ内線/西新宿駅 歩5分
都営大江戸線/新宿西口駅 歩9分
西武新宿線/西武新宿駅 歩9分
","
築16年
13階建
","
											11階",10.2万円,6000円,10.2万円,-,1K,22.95m2
プライムアーバン西新宿I,東京都新宿区北新宿１,"
東京メトロ丸ノ内線/西新宿駅 歩5分
都営大江戸線/新宿西口駅 歩9分
西武新宿線/西武新宿駅 歩9分
","
築16年
13階建
","
											13階",17.4万円,6000円,17.4万円,17.4万円,1LDK,42.83m2
ヴァーグ【Ｖａｇｕｅ】,東京都新宿区二十騎町,"
都営大江戸線/牛込神楽坂駅 歩6分
東京メトロ東西線/神楽坂駅 歩10分
ＪＲ中央線/市ケ谷駅 歩14分
","
築18年
5階建
","
											3階",16.2万円,11000円,32.4万円,16.2万円,1K,42.12m2
ヴァーグ【Ｖａｇｕｅ】,東京都新宿区二十騎町,"
都営大江戸線/牛込神楽坂駅 歩6分
東京メトロ東西線/神楽坂駅 歩10分
ＪＲ中央線/市ケ谷駅 歩14分
","
築18年
5階建
","
											3-4階",20.2万円,11000円,40.4万円,20.2万円,2LDK,51.89m2
都営大江戸線 牛込神楽坂駅 5階建 築18年,東京都新宿区二十騎町,"
都営大江戸線/牛込神楽坂駅 歩6分
東京メトロ東西線/神楽坂駅 歩10分
東京メトロ南北線/市ケ谷駅 歩14分
","
築18年
5階建
","
											3階",16.2万円,11000円,32.4万円,16.2万円,1K,42.12m2
都営大江戸線 牛込神楽坂駅 5階建 築18年,東京都新宿区二十騎町,"
都営大江戸線/牛込神楽坂駅 歩6分
東京メトロ東西線/神楽坂駅 歩10分
東京メトロ南北線/市ケ谷駅 歩14分
","
築18年
5階建
","
											3-4階",20.2万円,11000円,40.4万円,20.2万円,2LDK,51.89m2
東京メトロ東西線 神楽坂駅 4階建 築1年,東京都新宿区築地町,"
東京メトロ東西線/神楽坂駅 歩4分
東京メトロ有楽町線/江戸川橋駅 歩6分
都営大江戸線/牛込神楽坂駅 歩9分
","
築1年
4階建
","
											1階",12.7万円,8000円,12.7万円,12.7万円,1LDK,37.67m2
エクセレント袋町,東京都新宿区袋町,"
都営大江戸線/牛込神楽坂駅 歩4分
東京メトロ南北線/飯田橋駅 歩5分
ＪＲ総武線/飯田橋駅 歩7分
","
築5年
3階建
","
											-",39.5万円,-,79万円,39.5万円,2LDK,106.87m2
西武新宿線 下落合駅 地下1地上11階建 築20年,東京都新宿区高田馬場４,"
西武新宿線/下落合駅 歩11分
ＪＲ山手線/高田馬場駅 歩13分
ＪＲ中央線/東中野駅 歩13分
","
築20年
地下1地上11階建
","
											11階",33万円,15000円,33万円,33万円,4SLDK,120.49m2
ハイグラウンド神楽坂,東京都新宿区白銀町,"
都営大江戸線/牛込神楽坂駅 歩4分
東京メトロ東西線/神楽坂駅 歩5分
東京メトロ有楽町線/飯田橋駅 歩6分
","
新築
12階建
","
											1階",19.9万円,-,19.9万円,19.9万円,1LDK,41.59m2
ハイグラウンド神楽坂,東京都新宿区白銀町,"
都営大江戸線/牛込神楽坂駅 歩4分
東京メトロ東西線/神楽坂駅 歩5分
東京メトロ有楽町線/飯田橋駅 歩6分
","
新築
12階建
","
											2階",20.2万円,-,20.2万円,20.2万円,1LDK,41.59m2
ハイグラウンド神楽坂,東京都新宿区白銀町,"
都営大江戸線/牛込神楽坂駅 歩4分
東京メトロ東西線/神楽坂駅 歩5分
東京メトロ有楽町線/飯田橋駅 歩6分
","
新築
12階建
","
											3階",20.3万円,-,20.3万円,20.3万円,1LDK,41.59m2
ハイグラウンド神楽坂,東京都新宿区白銀町,"
都営大江戸線/牛込神楽坂駅 歩4分
東京メトロ東西線/神楽坂駅 歩5分
東京メトロ有楽町線/飯田橋駅 歩6分
","
新築
12階建
","
											4階",20.4万円,-,20.4万円,20.4万円,1LDK,41.59m2
ハイグラウンド神楽坂,東京都新宿区白銀町,"
都営大江戸線/牛込神楽坂駅 歩4分
東京メトロ東西線/神楽坂駅 歩5分
東京メトロ有楽町線/飯田橋駅 歩6分
","
新築
12階建
","
											5階",20.5万円,-,20.5万円,20.5万円,1LDK,41.59m2
ハイグラウンド神楽坂,東京都新宿区白銀町,"
都営大江戸線/牛込神楽坂駅 歩4分
東京メトロ東西線/神楽坂駅 歩5分
東京メトロ有楽町線/飯田橋駅 歩6分
","
新築
12階建
","
											6階",20.6万円,-,20.6万円,20.6万円,1LDK,41.59m2
ハイグラウンド神楽坂,東京都新宿区白銀町,"
都営大江戸線/牛込神楽坂駅 歩4分
東京メトロ東西線/神楽坂駅 歩5分
東京メトロ有楽町線/飯田橋駅 歩6分
","
新築
12階建
","
											7階",20.7万円,-,20.7万円,20.7万円,1LDK,41.59m2
ハイグラウンド神楽坂,東京都新宿区白銀町,"
都営大江戸線/牛込神楽坂駅 歩4分
東京メトロ東西線/神楽坂駅 歩5分
東京メトロ有楽町線/飯田橋駅 歩6分
","
新築
12階建
","
											8階",20.8万円,-,20.8万円,20.8万円,1LDK,41.59m2
ハイグラウンド神楽坂,東京都新宿区白銀町,"
都営大江戸線/牛込神楽坂駅 歩4分
東京メトロ東西線/神楽坂駅 歩5分
東京メトロ有楽町線/飯田橋駅 歩6分
","
新築
12階建
","
											9階",20.9万円,-,20.9万円,20.9万円,1LDK,41.59m2
ハイグラウンド神楽坂,東京都新宿区白銀町,"
都営大江戸線/牛込神楽坂駅 歩4分
東京メトロ東西線/神楽坂駅 歩5分
東京メトロ有楽町線/飯田橋駅 歩6分
","
新築
12階建
","
											1階",27.4万円,-,27.4万円,54.8万円,2LDK,56.18m2
ハイグラウンド神楽坂,東京都新宿区白銀町,"
都営大江戸線/牛込神楽坂駅 歩4分
東京メトロ東西線/神楽坂駅 歩5分
東京メトロ有楽町線/飯田橋駅 歩6分
","
新築
12階建
","
											2階",27.7万円,-,27.7万円,55.4万円,2LDK,56.18m2
ハイグラウンド神楽坂,東京都新宿区白銀町,"
都営大江戸線/牛込神楽坂駅 歩4分
東京メトロ東西線/神楽坂駅 歩5分
東京メトロ有楽町線/飯田橋駅 歩6分
","
新築
12階建
","
											3階",27.8万円,-,27.8万円,55.6万円,2LDK,56.18m2
ハイグラウンド神楽坂,東京都新宿区白銀町,"
都営大江戸線/牛込神楽坂駅 歩4分
東京メトロ東西線/神楽坂駅 歩5分
東京メトロ有楽町線/飯田橋駅 歩6分
","
新築
12階建
","
											4階",27.9万円,-,27.9万円,55.8万円,2LDK,56.18m2
ハイグラウンド神楽坂,東京都新宿区白銀町,"
都営大江戸線/牛込神楽坂駅 歩4分
東京メトロ東西線/神楽坂駅 歩5分
東京メトロ有楽町線/飯田橋駅 歩6分
","
新築
12階建
","
											5階",28万円,-,28万円,56万円,2LDK,56.18m2
ハイグラウンド神楽坂,東京都新宿区白銀町,"
都営大江戸線/牛込神楽坂駅 歩4分
東京メトロ東西線/神楽坂駅 歩5分
東京メトロ有楽町線/飯田橋駅 歩6分
","
新築
12階建
","
											6階",28.1万円,-,28.1万円,56.2万円,2LDK,56.18m2
ハイグラウンド神楽坂,東京都新宿区白銀町,"
都営大江戸線/牛込神楽坂駅 歩4分
東京メトロ東西線/神楽坂駅 歩5分
東京メトロ有楽町線/飯田橋駅 歩6分
","
新築
12階建
","
											7階",28.2万円,-,28.2万円,56.4万円,2LDK,56.18m2
ハイグラウンド神楽坂,東京都新宿区白銀町,"
都営大江戸線/牛込神楽坂駅 歩4分
東京メトロ東西線/神楽坂駅 歩5分
東京メトロ有楽町線/飯田橋駅 歩6分
","
新築
12階建
","
											8階",28.3万円,-,28.3万円,56.6万円,2LDK,56.18m2
ハイグラウンド神楽坂,東京都新宿区白銀町,"
都営大江戸線/牛込神楽坂駅 歩4分
東京メトロ東西線/神楽坂駅 歩5分
東京メトロ有楽町線/飯田橋駅 歩6分
","
新築
12階建
","
											9階",28.4万円,-,28.4万円,56.8万円,2LDK,56.18m2
ＪＲ中央線 四ツ谷駅 6階建 築3年,東京都新宿区四谷本塩町,"
ＪＲ中央線/四ツ谷駅 歩5分
ＪＲ中央線/市ケ谷駅 歩7分
東京メトロ丸ノ内線/四ツ谷駅 歩7分
","
築3年
6階建
","
											4階",16.9万円,10000円,33.8万円,16.9万円,1LDK,36.76m2
リーブルグラント西新宿イースト,東京都新宿区西新宿８,"
東京メトロ丸ノ内線/西新宿駅 歩5分
ＪＲ中央線/大久保駅 歩8分
西武新宿線/西武新宿駅 歩9分
","
築3年
14階建
","
											3階",11.4万円,10000円,11.4万円,17.1万円,1K,25.37m2
リーブルグラント西新宿イースト,東京都新宿区西新宿８,"
東京メトロ丸ノ内線/西新宿駅 歩5分
ＪＲ中央線/大久保駅 歩8分
西武新宿線/西武新宿駅 歩9分
","
築3年
14階建
","
											2階",11.4万円,10000円,11.4万円,17.1万円,1K,25.37m2
リーブルグラント西新宿イースト,東京都新宿区西新宿８,"
東京メトロ丸ノ内線/西新宿駅 歩5分
ＪＲ中央線/大久保駅 歩8分
西武新宿線/西武新宿駅 歩9分
","
築3年
14階建
","
											6階",11.4万円,10000円,11.4万円,17.1万円,1K,25.37m2
リーブルグラント西新宿イースト,東京都新宿区西新宿８,"
東京メトロ丸ノ内線/西新宿駅 歩5分
ＪＲ中央線/大久保駅 歩8分
西武新宿線/西武新宿駅 歩9分
","
築3年
14階建
","
											6階",11.5万円,10000円,11.5万円,17.25万円,1K,25.37m2
リーブルグラント西新宿イースト,東京都新宿区西新宿８,"
東京メトロ丸ノ内線/西新宿駅 歩5分
ＪＲ中央線/大久保駅 歩8分
西武新宿線/西武新宿駅 歩9分
","
築3年
14階建
","
											8階",11.9万円,10000円,11.9万円,17.85万円,1K,25.37m2
リーブルグラント西新宿イースト,東京都新宿区西新宿８,"
東京メトロ丸ノ内線/西新宿駅 歩5分
ＪＲ中央線/大久保駅 歩8分
西武新宿線/西武新宿駅 歩9分
","
築3年
14階建
","
											3階",21.9万円,15000円,21.9万円,32.85万円,1LDK,40.17m2
リーブルグラント西新宿イースト,東京都新宿区西新宿８,"
東京メトロ丸ノ内線/西新宿駅 歩5分
ＪＲ中央線/大久保駅 歩8分
西武新宿線/西武新宿駅 歩9分
","
築3年
14階建
","
											12階",24.7万円,20000円,24.7万円,37.05万円,2LDK,54m2
ＰＲＥＭＩＵＭ　ＣＵＢＥ　飯田橋＃ｍｏ,東京都新宿区新小川町,"
ＪＲ中央線/飯田橋駅 歩5分
都営大江戸線/牛込神楽坂駅 歩11分
東京メトロ有楽町線/江戸川橋駅 歩14分
","
築7年
4階建
","
											1階",11.3万円,15000円,11.3万円,11.3万円,1K,25.52m2
ＰＲＥＭＩＵＭ　ＣＵＢＥ　飯田橋＃ｍｏ,東京都新宿区新小川町,"
ＪＲ中央線/飯田橋駅 歩5分
都営大江戸線/牛込神楽坂駅 歩11分
東京メトロ有楽町線/江戸川橋駅 歩14分
","
築7年
4階建
","
											1階",11.3万円,15000円,11.3万円,11.3万円,1K,25.52m2
ＰＲＥＭＩＵＭ　ＣＵＢＥ　飯田橋＃ｍｏ,東京都新宿区新小川町,"
ＪＲ中央線/飯田橋駅 歩5分
都営大江戸線/牛込神楽坂駅 歩11分
東京メトロ有楽町線/江戸川橋駅 歩14分
","
築7年
4階建
","
											1階",11.8万円,15000円,-,-,1K,25.52m2
ＰＲＥＭＩＵＭ　ＣＵＢＥ　飯田橋＃ｍｏ,東京都新宿区新小川町,"
ＪＲ中央線/飯田橋駅 歩5分
都営大江戸線/牛込神楽坂駅 歩11分
東京メトロ有楽町線/江戸川橋駅 歩14分
","
築7年
4階建
","
											3階",17.5万円,10000円,17.5万円,17.5万円,1LDK,40.46m2
KURA牛込柳町,東京都新宿区原町１,"
都営大江戸線/牛込柳町駅 歩4分
東京メトロ東西線/早稲田駅 歩9分
都営大江戸線/若松河田駅 歩10分
","
新築
地下1地上3階建
","
											B1階",13.8万円,5000円,13.8万円,13.8万円,1LDK,30.34m2
KURA牛込柳町,東京都新宿区原町１,"
都営大江戸線/牛込柳町駅 歩4分
東京メトロ東西線/早稲田駅 歩9分
都営大江戸線/若松河田駅 歩10分
","
新築
地下1地上3階建
","
											B1階",13.8万円,5000円,13.8万円,13.8万円,1LDK,30.34m2
KURA牛込柳町,東京都新宿区原町１,"
都営大江戸線/牛込柳町駅 歩4分
東京メトロ東西線/早稲田駅 歩9分
都営大江戸線/若松河田駅 歩10分
","
新築
地下1地上3階建
","
											B1階",13.8万円,5000円,13.8万円,13.8万円,1LDK,30.34m2
KURA牛込柳町,東京都新宿区原町１,"
都営大江戸線/牛込柳町駅 歩4分
東京メトロ東西線/早稲田駅 歩9分
都営大江戸線/若松河田駅 歩10分
","
新築
地下1地上3階建
","
											B1階",13.8万円,5000円,13.8万円,13.8万円,1LDK,30.34m2
KURA牛込柳町,東京都新宿区原町１,"
都営大江戸線/牛込柳町駅 歩4分
東京メトロ東西線/早稲田駅 歩9分
都営大江戸線/若松河田駅 歩10分
","
新築
地下1地上3階建
","
											3階",14.3万円,5000円,14.3万円,14.3万円,1LDK,30.34m2
KURA牛込柳町,東京都新宿区原町１,"
都営大江戸線/牛込柳町駅 歩4分
東京メトロ東西線/早稲田駅 歩9分
都営大江戸線/若松河田駅 歩10分
","
新築
地下1地上3階建
","
											3階",14.3万円,5000円,14.3万円,14.3万円,1LDK,31.8m2
KURA牛込柳町,東京都新宿区原町１,"
都営大江戸線/牛込柳町駅 歩4分
東京メトロ東西線/早稲田駅 歩9分
都営大江戸線/若松河田駅 歩10分
","
新築
地下1地上3階建
","
											3階",14.3万円,5000円,14.3万円,14.3万円,1LDK,31.8m2
KURA牛込柳町,東京都新宿区原町１,"
都営大江戸線/牛込柳町駅 歩4分
東京メトロ東西線/早稲田駅 歩9分
都営大江戸線/若松河田駅 歩10分
","
新築
地下1地上3階建
","
											3階",14.3万円,5000円,14.3万円,14.3万円,1LDK,31.8m2
KURA牛込柳町,東京都新宿区原町１,"
都営大江戸線/牛込柳町駅 歩4分
東京メトロ東西線/早稲田駅 歩9分
都営大江戸線/若松河田駅 歩10分
","
新築
地下1地上3階建
","
											1階",14.3万円,5000円,14.3万円,14.3万円,1LDK,30.34m2
KURA牛込柳町,東京都新宿区原町１,"
都営大江戸線/牛込柳町駅 歩4分
東京メトロ東西線/早稲田駅 歩9分
都営大江戸線/若松河田駅 歩10分
","
新築
地下1地上3階建
","
											1階",14.3万円,5000円,14.3万円,14.3万円,1LDK,30.52m2
KURA牛込柳町,東京都新宿区原町１,"
都営大江戸線/牛込柳町駅 歩4分
東京メトロ東西線/早稲田駅 歩9分
都営大江戸線/若松河田駅 歩10分
","
新築
地下1地上3階建
","
											1階",14.3万円,5000円,14.3万円,14.3万円,1LDK,30.52m2
KURA牛込柳町,東京都新宿区原町１,"
都営大江戸線/牛込柳町駅 歩4分
東京メトロ東西線/早稲田駅 歩9分
都営大江戸線/若松河田駅 歩10分
","
新築
地下1地上3階建
","
											1階",14.3万円,5000円,14.3万円,14.3万円,1LDK,30.34m2
KURA牛込柳町,東京都新宿区原町１,"
都営大江戸線/牛込柳町駅 歩4分
東京メトロ東西線/早稲田駅 歩9分
都営大江戸線/若松河田駅 歩10分
","
新築
地下1地上3階建
","
											2階",14.5万円,5000円,14.5万円,14.5万円,1LDK,31.8m2
KURA牛込柳町,東京都新宿区原町１,"
都営大江戸線/牛込柳町駅 歩4分
東京メトロ東西線/早稲田駅 歩9分
都営大江戸線/若松河田駅 歩10分
","
新築
地下1地上3階建
","
											2階",14.5万円,5000円,14.5万円,14.5万円,1LDK,31.8m2
KURA牛込柳町,東京都新宿区原町１,"
都営大江戸線/牛込柳町駅 歩4分
東京メトロ東西線/早稲田駅 歩9分
都営大江戸線/若松河田駅 歩10分
","
新築
地下1地上3階建
","
											2階",14.5万円,5000円,14.5万円,14.5万円,1LDK,31.8m2
KURA牛込柳町,東京都新宿区原町１,"
都営大江戸線/牛込柳町駅 歩4分
東京メトロ東西線/早稲田駅 歩9分
都営大江戸線/若松河田駅 歩10分
","
新築
地下1地上3階建
","
											2階",14.5万円,5000円,14.5万円,14.5万円,1LDK,31.8m2
NS目白,東京都新宿区下落合３,"
ＪＲ山手線/目白駅 歩7分
西武池袋線/椎名町駅 歩13分
西武新宿線/下落合駅 歩16分
","
新築
3階建
","
											1階",22万円,5000円,44万円,22万円,2LDK,60.78m2
NS目白,東京都新宿区下落合３,"
ＪＲ山手線/目白駅 歩7分
西武池袋線/椎名町駅 歩13分
西武新宿線/下落合駅 歩16分
","
新築
3階建
","
											1階",22万円,5000円,44万円,22万円,2LDK,58.55m2
NS目白,東京都新宿区下落合３,"
ＪＲ山手線/目白駅 歩7分
西武池袋線/椎名町駅 歩13分
西武新宿線/下落合駅 歩16分
","
新築
3階建
","
											2階",23.6万円,5000円,47.2万円,23.6万円,3LDK,70.35m2
NS目白,東京都新宿区下落合３,"
ＪＲ山手線/目白駅 歩7分
西武池袋線/椎名町駅 歩13分
西武新宿線/下落合駅 歩16分
","
新築
3階建
","
											2階",24.5万円,5000円,49万円,24.5万円,3LDK,72.81m2
ラ・トゥール新宿グランド,東京都新宿区西新宿８,"
東京メトロ丸ノ内線/西新宿駅 歩3分
都営大江戸線/都庁前駅 歩7分
ＪＲ中央線/大久保駅 歩12分
","
築11年
地下3地上40階建
","
											7階",25.9万円,-,77.7万円,-,1K,46.1m2
ラ・トゥール新宿グランド,東京都新宿区西新宿８,"
東京メトロ丸ノ内線/西新宿駅 歩3分
都営大江戸線/都庁前駅 歩7分
ＪＲ中央線/大久保駅 歩12分
","
築11年
地下3地上40階建
","
											11階",28万円,-,28万円,28万円,1K,46.4m2
ラ・トゥール新宿グランド,東京都新宿区西新宿８,"
東京メトロ丸ノ内線/西新宿駅 歩3分
都営大江戸線/都庁前駅 歩7分
ＪＲ中央線/大久保駅 歩12分
","
築11年
地下3地上40階建
","
											12階",28.4万円,-,85.2万円,-,1K,46.38m2
ラ・トゥール新宿グランド,東京都新宿区西新宿８,"
東京メトロ丸ノ内線/西新宿駅 歩3分
都営大江戸線/都庁前駅 歩7分
ＪＲ中央線/大久保駅 歩12分
","
築11年
地下3地上40階建
","
											11階",28万円,25000円,28万円,28万円,1K,50.42m2
ラ・トゥール新宿グランド,東京都新宿区西新宿８,"
東京メトロ丸ノ内線/西新宿駅 歩3分
都営大江戸線/都庁前駅 歩7分
ＪＲ中央線/大久保駅 歩12分
","
築11年
地下3地上40階建
","
											11階",28万円,25000円,28万円,28万円,1K,50.42m2
ラ・トゥール新宿グランド,東京都新宿区西新宿８,"
東京メトロ丸ノ内線/西新宿駅 歩3分
都営大江戸線/都庁前駅 歩7分
ＪＲ中央線/大久保駅 歩12分
","
築11年
地下3地上40階建
","
											13階",34万円,-,102万円,-,1LDK,53m2
ラ・トゥール新宿グランド,東京都新宿区西新宿８,"
東京メトロ丸ノ内線/西新宿駅 歩3分
都営大江戸線/都庁前駅 歩7分
ＪＲ中央線/大久保駅 歩12分
","
築11年
地下3地上40階建
","
											28階",38万円,-,114万円,-,1LDK,55.2m2
ラ・トゥール新宿グランド,東京都新宿区西新宿８,"
東京メトロ丸ノ内線/西新宿駅 歩3分
都営大江戸線/都庁前駅 歩7分
ＪＲ中央線/大久保駅 歩12分
","
築11年
地下3地上40階建
","
											5階",42万円,-,126万円,-,2LDK,68.8m2
ラ・トゥール新宿グランド,東京都新宿区西新宿８,"
東京メトロ丸ノ内線/西新宿駅 歩3分
都営大江戸線/都庁前駅 歩7分
ＪＲ中央線/大久保駅 歩12分
","
築11年
地下3地上40階建
","
											36階",43.5万円,-,130.5万円,-,1LDK,62m2
ラ・トゥール新宿グランド,東京都新宿区西新宿８,"
東京メトロ丸ノ内線/西新宿駅 歩3分
都営大江戸線/都庁前駅 歩7分
ＪＲ中央線/大久保駅 歩12分
","
築11年
地下3地上40階建
","
											22階",48万円,-,144万円,-,2LDK,74.1m2
ラ・トゥール新宿グランド,東京都新宿区西新宿８,"
東京メトロ丸ノ内線/西新宿駅 歩3分
都営大江戸線/都庁前駅 歩7分
ＪＲ中央線/大久保駅 歩12分
","
築11年
地下3地上40階建
","
											19階",51万円,-,153万円,-,2LDK,78.8m2
ラ・トゥール新宿グランド,東京都新宿区西新宿８,"
東京メトロ丸ノ内線/西新宿駅 歩3分
都営大江戸線/都庁前駅 歩7分
ＪＲ中央線/大久保駅 歩12分
","
築11年
地下3地上40階建
","
											20階",51.5万円,-,154.5万円,-,2LDK,78.82m2
ラ・トゥール新宿グランド,東京都新宿区西新宿８,"
東京メトロ丸ノ内線/西新宿駅 歩3分
都営大江戸線/都庁前駅 歩7分
ＪＲ中央線/大久保駅 歩12分
","
築11年
地下3地上40階建
","
											37階",63万円,-,189万円,-,2LDK,90.4m2
ラ・トゥール新宿グランド,東京都新宿区西新宿８,"
東京メトロ丸ノ内線/西新宿駅 歩3分
都営大江戸線/都庁前駅 歩7分
ＪＲ中央線/大久保駅 歩12分
","
築11年
地下3地上40階建
","
											38階",65万円,-,195万円,-,2LDK,90.43m2
ＪＲ山手線 新宿駅 14階建 築10年,東京都新宿区西新宿７,"
ＪＲ山手線/新宿駅 歩7分
東京メトロ丸ノ内線/西新宿駅 歩5分
都営大江戸線/新宿西口駅 歩4分
","
築10年
14階建
","
											9階",12万円,10000円,12万円,-,1K,25.96m2
ＪＲ山手線 新宿駅 14階建 築10年,東京都新宿区西新宿７,"
ＪＲ山手線/新宿駅 歩7分
東京メトロ丸ノ内線/西新宿駅 歩5分
都営大江戸線/新宿西口駅 歩4分
","
築10年
14階建
","
											13階",12.6万円,10000円,12.6万円,-,1K,25.96m2
